year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,school,educrec,schltype,empstatg,labforce,occscore,sei,classwkg,wkswork2,hrswork2,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,movedin,vetstat,binaryClass
98,0,4,1,1,999999,195,7005,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,5,22,1,6,3,13,0,6,3,0,1,23,18,1,1,4,1,2605,2605,0,0,0,0,0,69,5,0,0,1
98,0,4,1,0,62500,0,49595,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,0,15,1,6,3,13,1,7,0,3,2,0,0,2,6,8,2,65,999999,999999,999999,0,0,65,439,2,0,2,1
98,0,4,1,0,67500,0,10925,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,0,8,1,1,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,217,2,0,2,1
98,0,4,1,0,95000,0,18005,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,7,1,6,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,207,5,0,2,1
98,0,4,1,1,999999,375,27520,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,68,0,6,2,12,0,0,3,1,0,0,0,2,6,8,0,10010,0,0,0,2505,0,0,501,5,0,0,1
98,0,4,1,1,999999,212,6005,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,9,23,1,6,3,13,0,1,3,2,1,22,18,1,6,8,0,0,0,0,0,0,0,0,1,0,0,0,1
98,0,4,1,1,999999,145,9210,1,1,1,1,0,0,0,0,0,0,2,1,5,2,1,1,6,1,1,3,37,1,5,2,13,0,4,3,0,1,28,22,1,5,4,1,9205,9205,0,0,0,0,0,103,5,2,0,1
98,0,4,1,1,999999,375,0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,11,1,6,3,13,1,6,0,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,1,5,0,2,1
98,0,4,1,0,62500,0,1205,1,1,1,1,2,0,1,1,0,1,0,0,10,0,0,1,99,99,7,0,13,0,6,3,13,1,6,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,9,2,0,2,1
98,0,4,1,1,999999,175,655,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,31,1,6,3,13,1,0,2,2,1,23,18,1,0,8,1,655,655,0,0,0,0,0,17,5,2,0,1
98,0,4,1,1,999999,262,8360,1,1,1,1,0,0,0,0,0,0,1,1,4,2,2,1,0,0,0,12,22,0,1,2,4,0,5,3,1,0,22,61,1,3,8,1,6905,6905,0,0,0,0,0,113,5,0,0,1
98,0,4,1,1,999999,450,13810,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,0,3,22,0,6,3,12,0,5,3,0,1,33,60,1,5,4,1,7805,7805,0,0,0,0,0,283,5,1,0,1
98,0,4,1,1,999999,237,27010,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,1,1,0,3,25,1,6,2,13,0,5,3,0,1,26,32,1,4,4,1,19005,19005,0,0,0,0,0,460,3,2,0,1
98,0,4,1,1,999999,325,6490,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,24,0,1,2,12,0,0,3,0,1,23,18,1,5,4,1,1320,1295,0,0,0,0,0,133,3,0,0,1
98,0,4,1,0,72500,0,26615,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,2,0,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,306,5,0,2,1
98,0,4,1,0,137500,0,75000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,19,1,6,3,13,0,5,3,0,1,10,19,1,4,1,1,20005,20005,0,0,0,0,0,501,3,0,0,1
98,0,4,1,0,112500,0,16810,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,17,13,0,3,49,1,4,2,13,0,5,3,0,1,41,68,0,5,7,1,7205,0,7205,0,0,0,0,193,0,1,0,1
98,0,4,1,1,999999,0,11005,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,26,0,6,2,12,0,0,3,1,0,25,48,1,6,8,0,0,0,0,0,0,0,0,225,3,0,0,1
98,0,4,1,0,999999,0,31260,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,7,1,6,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,359,5,0,2,1
98,0,4,1,0,85000,0,31420,1,2,3,2,4,0,2,5,0,2,0,0,10,0,0,1,99,99,2,2,2,1,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,208,5,0,2,1
98,0,4,1,1,999999,375,7005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,25,1,6,3,13,0,5,3,1,0,25,18,1,6,8,0,7005,0,0,0,0,0,0,185,5,1,0,1
98,0,4,1,0,999999,0,25530,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,17,0,3,3,12,1,4,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,286,2,0,0,1
98,0,4,1,1,999999,325,27700,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,12,7,0,3,30,1,6,2,13,0,5,3,0,1,27,18,1,3,4,1,25655,25655,0,0,0,0,0,374,5,1,0,1
98,0,4,1,0,95000,0,19005,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,15,8,0,3,44,1,6,2,13,0,4,3,0,1,27,29,1,5,4,1,19005,19005,0,0,0,0,0,257,2,6,1,1
98,0,4,1,1,999999,185,12820,1,0,1,0,5,0,1,0,0,0,0,0,7,0,0,1,99,99,3,3,22,0,1,3,12,0,5,3,0,1,28,45,1,5,2,1,7285,7285,0,0,0,0,0,108,2,5,0,0
98,0,4,1,1,999999,75,1995,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,10,8,0,3,35,1,6,2,13,0,6,3,0,1,20,9,1,1,4,1,1995,1995,0,0,0,0,0,23,5,2,0,1
98,0,4,1,1,999999,287,13710,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,21,0,6,2,12,0,5,3,0,1,24,47,1,3,2,1,3705,3705,0,0,0,0,0,281,5,0,0,1
98,0,4,1,0,175000,0,20175,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,26,0,6,4,12,1,5,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,219,5,0,0,1
98,0,4,1,0,95000,0,14610,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,36,1,6,0,13,1,0,2,0,1,48,87,1,5,5,1,14610,14005,0,0,0,0,0,385,5,2,1,1
98,0,4,1,0,95000,0,29010,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,6,6,0,12,30,0,1,2,3,0,0,3,0,1,22,61,1,5,4,1,9005,9005,0,0,0,0,0,494,3,0,0,0
98,0,4,1,0,67500,0,24535,1,1,2,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,1,0,6,1,6,3,13,1,8,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,192,5,0,2,1
98,0,4,1,0,85000,0,11010,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,22,0,6,2,12,0,5,3,0,1,18,44,1,3,4,1,4005,4005,0,0,0,0,0,225,3,0,0,1
98,0,4,1,0,112500,0,34040,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,12,1,6,3,13,1,6,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,391,5,0,2,1
98,0,4,1,0,77500,0,35815,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,16,2,0,3,45,1,6,2,13,0,5,3,0,1,37,49,1,5,7,1,24005,24005,0,0,0,0,0,484,2,6,1,0
98,0,4,1,1,999999,375,18010,1,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,99,99,0,0,28,0,6,3,3,1,0,2,0,1,11,16,1,5,4,1,8005,8005,0,0,0,0,0,369,0,0,0,1
98,0,4,1,0,85000,0,24210,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,19,19,0,3,50,0,6,0,6,0,1,3,0,1,26,72,1,5,2,1,19005,19005,0,0,0,0,0,496,5,7,0,1
98,0,4,1,0,175000,0,40435,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,23,0,6,3,12,0,0,3,1,0,6,7,1,3,8,1,2005,2005,0,0,0,0,0,439,2,0,0,1
98,0,4,1,0,112500,0,35005,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,7,1,6,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,473,5,0,2,1
98,0,4,1,0,112500,0,43015,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,52,0,6,2,3,0,5,3,0,1,25,44,1,5,4,1,20005,20005,0,0,0,0,0,501,2,0,0,1
98,0,4,1,1,999999,262,10925,1,1,1,1,0,0,0,0,0,0,2,1,8,5,0,1,18,6,0,3,46,1,6,2,13,0,2,3,0,1,15,15,1,5,5,1,10925,10925,0,0,0,0,0,88,5,2,0,1
98,0,4,1,1,999999,175,11610,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,63,0,4,2,5,0,5,3,0,1,18,44,1,5,4,1,6265,6265,0,0,0,0,0,238,5,0,0,0
98,0,4,1,1,999999,325,19915,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,0,12,1,6,3,13,1,6,0,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,182,2,0,2,1
98,0,4,1,0,57500,0,26015,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,13,10,0,3,36,1,6,2,13,0,5,3,0,1,23,18,1,2,3,1,20040,17755,0,0,0,0,2285,299,2,5,0,1
98,0,4,1,1,999999,212,29130,1,1,1,1,0,0,0,0,0,0,2,1,6,2,1,1,6,2,0,3,29,1,6,2,13,0,6,3,0,1,23,18,1,5,4,1,20285,20285,0,0,0,0,0,284,3,2,0,1
98,0,4,1,0,200000,0,75000,1,1,1,1,2,7,1,1,0,1,0,0,3,0,0,1,99,99,0,0,7,0,6,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,501,3,0,2,1
98,0,4,1,0,62500,0,22260,1,1,1,1,0,0,0,0,0,0,1,1,4,2,1,1,5,0,0,12,37,0,6,2,4,0,0,3,0,1,25,44,1,5,0,1,6005,6005,0,0,0,0,0,301,5,0,0,1
98,0,4,1,1,999999,212,8005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,29,1,6,3,13,0,1,3,0,1,79,92,1,5,7,1,8005,8005,0,0,0,0,0,211,2,5,0,1
98,0,4,1,1,999999,237,20395,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,7,1,6,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,347,5,0,2,1
98,0,4,1,1,999999,155,16650,1,1,1,1,0,0,0,0,0,0,2,1,5,3,1,1,9,3,0,3,43,1,6,2,13,0,8,3,0,1,20,8,1,5,5,1,5725,5725,0,0,0,0,0,191,2,6,0,0
98,0,4,1,1,999999,450,11505,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,3,0,1,1,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,105,5,0,2,1
98,0,4,1,0,95000,0,25310,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,22,21,0,3,45,1,6,2,13,0,3,3,1,0,0,0,2,6,8,0,4455,0,0,0,4455,0,0,336,5,5,0,1
98,0,4,1,0,999999,0,39885,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,0,0,0,3,39,1,1,2,13,0,0,3,0,1,32,62,1,5,6,1,25805,21375,3965,0,0,0,0,501,1,1,0,1
98,0,4,1,1,999999,212,17770,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,1,0,5,1,6,3,13,1,8,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,177,5,0,2,1
98,0,4,1,0,999999,0,8295,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,56,1,6,2,13,0,4,3,0,1,24,47,1,5,4,1,8295,7805,0,0,355,0,0,170,5,6,1,1
98,0,4,1,0,999999,0,29515,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,17,1,6,3,13,1,4,2,2,1,27,15,1,1,8,1,605,605,0,0,0,0,0,501,2,0,0,1
98,0,4,1,0,175000,0,29005,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,1,0,5,1,6,3,13,1,8,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,333,5,0,2,1
98,0,4,1,1,999999,450,21060,1,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,99,99,0,0,15,0,0,3,12,1,7,2,3,2,0,0,2,6,8,2,0,999999,999999,999999,0,0,0,419,5,0,2,1
98,0,4,1,0,175000,0,75000,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,17,1,6,3,13,1,4,2,0,1,46,84,1,5,0,1,705,705,0,0,0,0,0,501,5,0,0,1
98,0,4,1,1,999999,287,20620,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,1,99,99,0,12,33,0,6,2,5,0,6,3,0,1,17,13,1,2,4,1,5610,4505,0,0,0,0,1105,361,5,0,0,0
98,0,4,1,0,95000,0,24970,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,63,0,6,2,3,0,5,3,0,1,24,44,1,5,1,1,5725,5725,0,0,0,0,0,501,2,0,0,1
98,0,4,1,0,175000,0,46355,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,14,12,0,12,46,0,6,2,6,0,5,3,1,0,14,26,1,0,8,1,45,45,0,0,0,0,0,501,5,0,0,1
98,0,4,1,1,999999,325,9105,2,0,1,1,3,0,3,0,0,0,0,0,2,0,0,2,99,99,0,5,5,0,6,3,13,1,8,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,25,5,0,2,1
98,0,4,1,1,999999,212,6010,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,12,9,0,3,44,0,6,0,7,0,3,3,1,0,0,0,2,6,8,0,6010,0,0,0,0,5855,155,102,2,5,0,1
98,0,4,1,1,999999,145,17505,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,99,99,0,2,6,1,1,3,13,1,8,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,237,2,0,2,1
98,0,4,1,0,175000,0,16385,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,9,6,0,3,38,1,6,2,13,0,5,3,0,1,24,47,0,5,6,1,16130,0,15925,0,0,0,0,222,2,5,1,1
98,0,4,1,1,999999,0,1090,1,0,1,0,0,0,0,0,0,0,0,0,5,3,2,1,6,2,0,3,25,0,1,4,5,0,3,3,1,0,18,44,1,1,8,1,1090,605,0,0,0,485,0,13,1,1,0,1
98,0,4,1,0,200000,0,51510,2,2,2,2,0,0,0,0,0,0,2,1,3,1,1,1,0,0,0,3,51,1,6,2,13,0,1,3,0,1,48,87,0,5,4,1,20005,20005,0,0,0,0,0,501,5,5,0,1
98,0,4,1,0,200000,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,44,1,6,0,13,0,0,3,1,0,30,67,0,6,8,0,0,0,0,0,0,0,0,1,5,5,1,1
98,0,4,1,1,999999,0,11890,1,1,1,2,0,0,0,0,0,0,1,1,7,4,2,1,7,0,0,12,36,0,6,2,7,0,6,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,105,5,0,0,1
98,0,4,1,1,999999,175,19015,1,1,1,1,0,0,0,0,0,0,0,0,6,0,0,1,99,99,1,10,25,1,6,3,13,0,5,3,0,1,16,15,1,1,5,1,8005,8005,0,0,0,0,0,189,5,0,0,1
98,0,4,1,1,999999,287,4010,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,0,1,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,54,5,0,2,1
98,0,4,1,0,137500,0,63595,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,20,0,6,3,12,0,5,3,0,1,25,44,1,5,4,1,13005,13005,0,0,0,0,0,501,5,0,0,1
98,0,4,1,0,112500,0,70215,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,9,1,6,3,13,1,2,0,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,501,2,0,2,1
98,0,4,1,0,112500,0,33410,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,24,24,0,3,58,1,6,2,13,0,0,3,0,1,27,31,1,5,4,1,23100,23005,0,0,0,0,0,501,2,6,1,0
98,0,4,1,1,999999,262,19370,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,0,0,1,0,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,217,5,0,2,1
98,0,4,1,0,95000,0,24615,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,56,1,6,2,13,0,5,3,0,1,38,68,0,5,6,1,17005,0,17005,0,0,0,0,501,2,7,1,0
98,0,4,1,1,999999,237,15530,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,99,99,0,11,11,1,6,3,13,1,6,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,265,0,0,2,1
98,0,4,1,0,52500,0,31280,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,8,8,0,3,44,1,6,2,13,0,0,3,0,1,32,42,1,5,6,1,31280,31005,0,0,0,0,0,501,5,2,0,1
98,0,4,1,0,72500,0,19090,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,17,8,0,12,49,0,6,2,5,0,5,3,0,1,22,61,1,3,2,1,14360,10555,0,0,0,0,0,219,2,0,0,0
98,0,4,1,1,999999,145,5850,1,1,1,1,0,0,0,0,0,0,1,1,9,7,0,1,19,5,0,12,38,0,6,2,9,0,2,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,40,5,0,0,1
98,0,4,1,0,137500,0,39010,1,1,2,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,1,0,15,0,4,3,12,1,6,2,3,2,0,0,2,6,8,2,0,999999,999999,999999,0,0,0,437,5,0,2,1
98,0,4,1,0,999999,0,36815,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,24,24,0,3,54,1,6,2,13,1,5,2,0,1,41,68,0,5,6,1,26405,26405,0,0,0,0,0,501,2,6,0,0
98,1,5,1,2,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,4,86,0,6,5,12,0,4,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,5,0,0,1
98,0,4,1,0,95000,0,21010,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,4,3,0,3,33,1,6,2,13,0,1,3,0,1,24,52,1,5,6,1,19005,19005,0,0,0,0,0,284,5,5,1,1
98,0,4,1,1,999999,237,3955,1,0,2,0,0,0,0,0,0,0,0,0,3,1,0,1,22,22,0,7,44,0,5,3,3,0,5,3,0,1,20,9,1,6,4,0,0,0,0,0,0,0,0,67,4,0,0,0
98,0,4,1,0,57500,0,17355,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,23,0,6,3,12,0,5,3,0,1,20,8,1,1,4,1,2880,2695,0,0,0,0,185,304,2,0,0,1
98,0,4,1,1,999999,195,1985,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,12,12,0,3,33,0,1,3,4,1,0,2,0,1,30,65,1,0,3,1,1985,0,0,0,0,1985,0,39,3,2,0,0
98,0,4,1,1,999999,237,14405,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,5,0,0,3,24,1,5,2,13,0,5,3,0,1,37,49,1,5,1,1,14405,14405,0,0,0,0,0,195,5,2,0,0
98,0,4,1,0,999999,0,22115,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,73,0,6,2,3,0,5,3,1,0,0,0,2,6,8,0,605,0,0,0,605,0,0,501,3,0,0,1
98,0,4,1,0,999999,0,33460,1,1,1,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,4,0,15,1,5,3,13,1,6,2,3,2,0,0,2,6,8,2,95,999999,999999,999999,0,0,95,262,5,0,2,1
98,0,4,1,0,72500,0,25115,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,22,15,0,12,55,0,6,2,10,0,7,3,1,0,0,0,2,6,8,0,1105,0,0,0,0,1105,0,273,3,0,0,1
98,0,4,1,0,112500,0,13990,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,17,13,0,3,42,0,6,0,4,0,0,3,0,1,22,61,1,5,2,1,13005,13005,0,0,0,0,0,238,5,5,0,1
98,0,4,1,1,999999,1,14280,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,44,0,6,2,3,0,4,3,0,1,24,47,1,5,1,1,3855,3855,0,0,0,0,0,292,5,0,0,1
98,0,4,1,1,999999,287,3005,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,20,0,6,3,12,1,4,2,1,0,16,38,1,1,8,1,3005,3005,0,0,0,0,0,79,3,0,0,1
98,0,4,1,1,999999,65,4255,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,83,0,6,5,12,0,6,3,1,0,0,0,2,6,8,0,4255,0,0,0,4255,0,0,122,5,2,0,1
98,0,4,1,1,999999,165,17110,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,73,0,6,5,4,0,7,3,1,0,0,0,2,6,8,0,17110,0,0,0,3605,0,0,489,2,6,0,1
98,0,4,1,1,999999,237,5840,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,12,17,0,6,2,3,1,4,0,1,0,22,61,1,6,8,0,815,0,0,0,0,815,0,99,5,0,0,1
98,0,4,1,0,175000,0,50330,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,20,0,6,3,12,1,0,2,1,0,18,44,1,0,8,1,1325,1325,0,0,0,0,0,501,5,0,0,1
98,0,4,1,1,999999,212,7535,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,78,0,6,2,4,0,6,3,1,0,0,0,2,6,8,0,2610,0,0,0,1805,805,0,171,2,0,0,1
98,0,4,1,1,999999,0,31060,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,1,10,43,0,6,3,12,0,1,3,0,1,27,72,1,3,4,1,19805,19805,0,0,0,0,0,501,2,0,0,0
98,0,4,1,1,999999,262,28315,1,1,2,1,6,0,1,0,0,0,0,0,6,0,0,1,99,99,2,10,14,1,6,3,13,1,6,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,276,0,0,2,1
98,0,4,1,0,72500,0,28515,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,57,0,6,2,3,0,1,3,2,1,24,44,1,1,8,1,3405,3405,0,0,0,0,0,501,5,0,0,1
98,0,4,1,0,999999,0,4285,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,54,0,6,5,3,0,7,3,1,0,18,44,1,6,8,0,4285,0,0,0,2405,935,945,113,3,2,0,1
98,0,4,1,0,52500,0,40160,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,18,4,0,3,48,1,6,2,13,0,5,3,0,1,41,68,1,5,6,1,25980,25565,0,0,0,0,0,501,5,6,1,1
98,0,4,1,0,112500,0,29505,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,9,5,0,12,33,0,6,2,4,0,5,3,1,0,22,61,1,0,8,1,275,275,0,0,0,0,0,399,5,0,0,1
98,0,4,1,1,999999,175,6005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,29,0,6,1,12,1,1,1,0,1,35,62,1,5,0,1,6005,6005,0,0,0,0,0,158,3,2,0,0
98,0,4,1,1,999999,165,3955,1,0,1,0,0,0,0,0,0,0,0,0,3,2,2,1,3,1,0,3,23,0,1,3,4,1,5,2,1,0,0,0,2,6,8,0,3955,0,0,0,0,3955,0,67,3,1,0,1
98,0,4,1,0,62500,0,28510,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,10,7,0,3,29,1,6,2,13,1,5,2,0,1,24,19,1,5,2,1,24505,24505,0,0,0,0,0,385,4,2,0,0
98,0,4,1,1,999999,237,14530,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,21,0,6,3,12,0,0,3,0,1,26,52,1,5,4,1,14530,14505,0,0,0,0,0,383,3,2,0,1
98,0,4,1,1,999999,262,12005,2,0,0,1,0,0,0,1,0,1,0,0,3,0,0,1,99,99,1,0,4,1,6,3,13,0,8,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,204,5,0,2,1
98,0,4,1,1,999999,175,12005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,33,1,0,5,13,0,7,3,0,1,9,6,1,3,8,1,12005,12005,0,0,0,0,0,316,2,1,0,1
98,0,4,1,1,999999,375,13840,2,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,18,16,0,3,36,0,6,0,4,0,4,3,0,1,24,44,1,5,6,1,10925,10925,0,0,0,0,0,236,5,2,0,0
98,0,4,1,1,999999,212,7715,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,27,0,1,3,3,1,5,2,0,1,22,51,1,0,0,1,7715,2085,0,0,5405,0,225,203,5,1,0,0
98,0,4,1,0,62500,0,22225,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,16,16,0,12,42,0,6,2,12,0,5,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,379,2,0,0,1
98,0,4,1,0,112500,0,39775,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,23,23,0,12,55,0,6,2,4,0,5,3,0,1,30,24,1,4,5,1,8965,8965,0,0,0,0,0,501,5,0,0,0
98,0,4,1,1,999999,212,17825,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,27,0,6,3,4,0,4,3,2,1,0,0,2,6,8,0,9995,0,0,0,0,9995,0,263,3,0,0,1
98,0,4,1,0,999999,0,4005,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,14,9,0,3,38,0,6,0,4,0,1,3,0,1,24,47,1,5,1,1,4005,4005,0,0,0,0,0,68,2,6,0,1
