year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,school,educrec,schltype,empstatg,labforce,occscore,sei,classwkg,wkswork2,hrswork2,yrlastwk,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,movedin,vetstat,binaryClass
99,0,1,1,1,999999,1000,25000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,27,1,6,3,13,0,0,0,0,1,24,44,1,5,4,7,1,25000,25000,0,0,0,0,0,388,0,0,0,0
99,0,1,1,1,999999,875,60000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,1,1,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,477,2,0,2,1
99,0,1,1,0,187500,0,25000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,55,0,6,5,5,0,0,0,0,1,36,66,1,5,4,7,1,25000,25000,0,0,0,0,0,388,1,6,0,1
99,0,1,1,1,999999,462,13000,1,1,2,1,6,0,1,0,0,0,1,1,6,3,2,1,5,2,0,12,25,0,6,2,5,0,5,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,76,0,0,0,1
99,0,1,1,0,275000,0,34305,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,20,17,0,3,45,1,6,2,13,0,5,0,0,1,35,50,1,5,4,7,1,25808,25808,0,0,0,0,0,264,0,2,1,1
99,0,1,1,1,999999,162,13560,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,64,0,4,2,12,0,6,0,0,1,18,44,1,3,1,7,1,6000,6000,0,0,0,0,0,163,1,0,0,0
99,0,1,1,1,999999,487,53920,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,19,15,0,3,40,1,1,2,13,0,5,0,0,1,20,9,1,5,4,7,1,20000,20000,0,0,0,0,0,345,1,6,0,1
99,0,1,1,1,999999,462,44035,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,3,1,6,3,13,1,8,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,350,2,0,2,1
99,0,1,1,1,999999,575,18198,1,2,1,1,0,0,0,0,0,0,2,1,6,3,0,1,18,14,0,3,52,1,6,2,13,0,8,0,0,1,22,18,1,5,4,7,1,13500,13500,0,0,0,0,0,104,0,2,0,0
99,0,1,1,1,999999,675,13000,1,0,1,0,1,0,1,0,0,0,0,0,6,0,0,1,99,99,4,0,15,1,6,3,13,1,3,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,0,0,0,80,0,0,2,1
99,0,1,1,1,999999,575,52696,1,1,2,1,0,0,0,0,0,0,1,1,4,1,0,1,21,21,0,12,46,0,6,2,5,0,0,0,0,1,22,61,1,3,2,7,1,12536,11855,0,0,0,0,681,405,0,0,1,1
99,0,1,1,1,999999,512,55600,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,33,1,6,3,13,0,1,0,0,1,32,42,1,5,7,7,1,55600,55000,0,0,0,0,0,501,0,2,0,1
99,0,1,1,1,999999,312,21480,1,1,1,2,0,0,0,0,0,0,2,2,9,3,2,1,5,1,1,3,24,0,6,2,5,0,6,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,80,0,1,0,1
99,0,1,1,0,400000,0,43570,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,25,20,0,3,59,1,6,2,13,0,1,0,0,1,32,42,1,5,6,7,1,27000,27000,0,0,0,0,0,341,0,2,0,1
99,0,1,1,1,999999,575,10702,1,0,1,0,1,3,1,0,0,0,0,0,3,0,0,1,99,99,1,0,14,1,2,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,107,0,0,2,1
99,0,1,1,1,999999,412,15328,1,0,1,1,0,0,0,0,0,0,0,0,7,1,0,1,39,39,0,7,68,1,6,1,13,0,8,0,1,0,23,18,1,6,8,2,0,2400,0,0,0,2400,0,0,80,0,0,0,1
99,0,1,1,0,95000,0,53243,1,0,0,1,0,0,0,1,0,1,0,0,3,0,0,1,99,99,1,0,50,1,6,1,13,0,5,0,0,1,24,19,1,3,4,7,1,46823,46024,0,0,0,0,0,501,1,0,1,1
99,0,1,1,1,999999,625,2000,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,0,13,1,6,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,20,0,0,2,1
99,0,1,1,1,999999,875,38010,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,61,0,6,2,11,0,0,0,0,1,42,84,1,5,6,7,1,22010,22000,0,0,0,0,10,458,0,0,0,1
99,0,1,1,0,225000,0,37397,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,1,1,0,3,23,1,6,2,13,0,0,0,0,1,28,19,1,5,7,7,1,20812,20812,0,0,0,0,0,375,0,1,0,1
99,0,1,1,0,112500,0,39369,1,0,2,0,3,0,2,0,0,0,0,0,7,0,0,1,99,99,3,2,6,0,1,3,13,1,8,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,205,1,0,2,1
99,0,1,1,1,999999,337,15000,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,0,17,0,1,3,12,1,5,2,0,1,25,44,1,6,0,7,0,0,0,0,0,0,0,0,176,0,0,0,1
99,0,1,1,0,187500,0,45000,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,9,9,0,3,38,1,1,3,13,0,1,0,0,1,27,64,1,5,4,7,1,45000,45000,0,0,0,0,0,501,1,5,0,1
99,0,1,1,0,225000,0,87000,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,46,0,6,2,12,0,5,0,0,1,41,68,1,5,6,7,1,17000,17000,0,0,0,0,0,501,0,0,0,1
99,0,1,1,1,999999,875,33000,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,10,9,0,3,37,1,1,2,13,0,5,0,0,1,41,68,1,4,4,7,1,14000,14000,0,0,0,0,0,262,1,2,0,1
99,0,1,1,0,95000,0,22460,1,1,2,1,3,0,2,0,0,0,0,0,6,0,0,1,99,99,0,2,8,0,1,3,13,1,2,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,126,0,0,2,1
99,0,1,1,0,95000,0,80430,1,1,1,0,0,0,0,0,0,0,2,1,4,0,0,1,99,99,1,3,38,1,6,2,13,0,5,0,0,1,25,15,1,5,4,7,1,47320,47320,0,0,0,0,0,501,1,5,0,1
99,0,1,1,1,999999,875,38000,2,0,1,0,2,0,3,0,0,0,0,0,3,0,0,2,99,99,1,5,8,0,6,3,13,1,2,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,1,1,0,2,1
99,0,1,1,1,999999,875,62400,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,24,0,6,3,12,0,5,0,0,1,41,68,1,5,4,7,1,14400,14400,0,0,0,0,0,480,0,0,0,1
99,0,1,1,0,275000,0,29719,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,69,1,6,5,13,0,5,0,1,0,0,0,2,6,8,3,0,29719,0,0,0,7463,0,0,500,1,7,0,1
99,0,1,1,1,999999,875,49500,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,8,0,4,3,13,1,2,1,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,394,0,0,2,1
99,0,1,1,0,400000,0,66000,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,12,11,0,3,35,0,6,4,5,1,1,2,0,1,31,65,1,4,5,7,1,66000,42000,0,0,0,0,6000,501,1,6,0,1
99,0,1,1,1,999999,512,51749,1,1,2,1,0,0,0,0,0,0,2,2,8,2,0,1,9,7,2,3,28,0,6,2,4,0,6,0,1,0,22,18,1,1,8,6,1,6500,6500,0,0,0,0,0,233,0,1,0,1
99,0,1,1,1,999999,725,9000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,26,0,6,4,4,1,3,2,1,0,20,8,1,6,8,1,0,0,0,0,0,0,0,0,1,1,0,0,1
99,0,1,1,1,999999,875,28300,2,0,2,0,3,0,2,0,0,0,0,0,6,0,0,1,99,99,1,2,4,0,6,3,13,0,8,0,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,162,2,0,2,1
99,0,1,1,1,999999,675,28000,1,1,1,1,0,0,0,0,0,0,1,1,6,4,1,1,23,3,0,12,39,0,6,2,5,0,5,0,1,0,22,61,1,6,8,2,0,0,0,0,0,0,0,0,164,1,0,0,1
99,0,1,1,0,112500,0,42600,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,15,10,0,3,39,1,6,2,13,0,4,0,0,1,35,49,1,5,4,7,1,35400,35400,0,0,0,0,0,339,1,5,0,1
99,0,1,1,0,137500,0,28500,1,1,1,1,0,0,0,0,0,0,2,2,3,1,0,1,12,12,0,3,43,0,6,2,7,0,0,0,0,1,25,44,1,4,4,7,1,17000,17000,0,0,0,0,0,286,1,6,0,1
99,0,1,1,0,77500,0,29105,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,0,15,0,6,3,12,1,3,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,0,0,0,157,1,0,2,1
99,0,1,1,0,85000,0,67364,1,1,2,1,2,0,1,1,0,1,0,0,7,3,0,1,7,5,1,0,29,0,6,0,5,0,0,0,0,1,37,78,1,5,4,7,1,25404,20304,0,0,0,0,5100,340,0,0,0,1
99,0,1,1,0,350000,0,62999,1,1,1,1,0,0,0,0,0,0,1,1,4,2,2,1,4,1,0,12,37,0,2,2,4,0,1,0,0,1,39,82,1,5,0,7,1,12391,11665,0,0,0,0,0,501,1,0,0,1
99,0,1,1,0,112500,0,54748,1,2,2,2,0,0,0,0,0,0,4,2,5,1,0,1,21,21,0,1,31,1,6,2,13,0,6,0,0,1,25,15,0,1,1,7,1,25000,25000,0,0,0,0,0,355,1,0,0,1
99,0,1,1,0,350000,0,93716,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,24,21,0,12,51,0,6,2,4,0,1,0,0,1,26,44,1,5,4,7,1,30000,30000,0,0,0,0,0,501,1,0,0,1
99,0,1,1,1,999999,725,42475,1,1,1,1,0,0,0,0,0,0,0,0,7,0,0,1,99,99,1,11,22,0,6,3,12,1,0,1,2,1,23,18,1,1,8,6,1,4475,4475,0,0,0,0,0,221,0,0,0,1
99,0,1,1,0,400000,0,72000,1,1,1,1,0,0,0,0,0,0,1,1,4,2,2,1,1,1,0,12,40,0,6,2,4,0,1,0,1,0,31,73,0,1,8,4,1,-7000,0,-7000,0,0,0,0,501,0,0,0,1
99,0,1,1,0,112500,0,47000,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,26,1,6,3,13,1,0,2,0,1,38,68,1,4,4,7,1,15000,15000,0,0,0,0,0,485,1,0,0,1
99,0,1,1,0,32500,0,30000,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,33,1,6,2,13,0,5,0,0,1,34,47,0,3,6,7,1,30000,0,30000,0,0,0,0,361,0,5,0,1
99,0,1,1,0,400000,0,255516,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,13,0,2,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,0,0,2,1
99,0,1,1,1,999999,462,11000,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,4,2,0,3,27,1,0,2,13,0,5,0,1,0,22,15,1,1,8,6,1,5500,5500,0,0,0,0,0,87,0,1,0,1
99,0,1,1,0,112500,0,46588,1,0,2,0,0,0,0,0,0,0,0,0,5,3,0,1,35,27,0,7,57,0,1,0,8,0,0,0,1,0,0,0,2,6,8,5,0,0,0,0,0,0,0,0,298,0,0,0,1
99,0,1,1,1,999999,675,25440,3,0,0,1,0,0,0,0,0,0,0,0,6,3,3,1,4,0,0,3,26,1,6,3,13,0,2,0,0,1,32,34,1,5,4,7,1,13440,13440,0,0,0,0,0,154,0,1,0,1
99,0,1,1,0,85000,0,19500,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,21,8,0,3,42,1,6,2,13,0,5,0,0,1,19,17,1,5,1,7,1,6500,6500,0,0,0,0,0,129,0,2,0,1
99,0,1,1,0,95000,0,37000,1,1,2,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,4,0,21,0,6,3,12,0,5,0,1,0,30,65,1,4,8,4,1,6500,6500,0,0,0,0,0,166,0,0,0,1
99,0,1,1,0,225000,0,70750,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,0,17,0,6,3,12,1,4,2,0,1,16,15,1,2,1,7,1,3500,3500,0,0,0,0,0,414,1,0,0,1
99,0,1,1,1,999999,575,14300,1,1,1,1,0,0,0,0,0,0,2,2,4,1,1,1,1,1,1,3,24,0,6,2,3,0,6,0,1,0,24,47,0,6,8,2,0,0,0,0,0,0,0,0,114,0,2,0,1
99,0,1,1,1,999999,262,12000,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,0,3,44,0,6,3,3,0,8,0,0,1,22,18,1,4,4,7,1,12000,12000,0,0,0,0,0,140,1,5,0,1
99,0,1,1,0,72500,0,70000,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,54,1,6,2,13,0,4,0,0,1,33,44,1,5,4,7,1,35000,35000,0,0,0,0,0,501,1,5,0,1
99,0,1,1,1,999999,1000,51296,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,23,0,6,3,12,0,3,0,1,0,0,0,2,6,8,3,0,7296,0,0,0,0,7296,0,501,0,0,0,1
99,0,1,1,1,999999,625,44000,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,11,1,6,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,441,0,0,2,1
99,0,1,1,1,999999,875,58603,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,61,1,6,3,13,0,1,0,1,0,0,0,2,6,8,5,0,58603,0,0,0,0,0,0,501,1,6,1,1
99,0,1,1,1,999999,875,0,1,2,2,2,4,0,2,3,0,2,0,0,7,0,0,1,99,99,2,2,1,0,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,1,2,0,2,1
99,0,1,1,1,999999,1000,42000,3,1,1,1,2,7,1,1,0,1,0,0,4,0,0,1,99,99,1,0,3,0,6,3,13,0,8,0,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,334,2,0,2,1
99,0,1,1,0,162500,0,19800,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,79,0,6,5,4,0,0,0,0,1,35,62,0,6,1,7,0,19800,0,0,0,7800,0,0,333,1,8,0,1
99,0,1,1,1,999999,875,18000,1,1,1,1,0,0,0,0,0,0,1,1,6,4,1,1,14,4,0,12,33,0,6,2,6,0,5,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,109,0,0,0,1
99,0,1,1,0,275000,0,44270,1,1,1,1,2,0,1,1,3,1,0,0,6,0,0,1,99,99,3,0,15,0,6,3,12,1,3,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,0,0,0,267,1,0,2,1
99,0,1,1,1,999999,537,17696,1,0,1,1,0,0,0,0,0,0,0,0,4,2,0,1,39,32,0,3,57,0,1,4,10,0,4,0,1,0,20,9,1,1,8,6,1,2696,2000,0,0,0,0,0,136,1,7,0,1
99,0,1,1,0,225000,0,42900,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,1,1,0,3,36,1,6,2,13,0,0,0,0,1,41,68,1,5,7,7,1,35350,34900,0,0,0,0,0,430,0,2,0,1
99,0,1,1,1,999999,875,42738,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,22,19,0,3,56,0,6,0,7,0,0,0,0,1,19,46,1,5,4,7,1,29052,29000,0,0,0,0,0,441,0,1,0,1
99,0,1,1,1,999999,362,63000,1,1,1,1,0,0,0,0,0,0,2,1,7,3,1,1,11,1,0,3,39,1,6,2,13,0,1,0,0,1,22,18,1,5,6,7,1,18000,18000,0,0,0,0,0,318,1,5,0,0
99,0,1,1,0,187500,0,23470,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,25,25,0,12,60,0,2,2,6,0,8,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,242,0,0,0,1
99,0,1,1,0,350000,0,13000,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,1,1,0,12,22,0,6,2,3,0,5,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,130,0,0,0,1
99,0,1,1,0,137500,0,36464,1,0,0,1,0,0,0,1,0,1,0,0,3,0,0,1,99,99,0,0,0,1,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,365,2,0,2,1
99,0,1,1,1,999999,575,23340,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,24,18,0,3,48,1,6,2,13,0,6,0,0,1,20,9,1,5,7,7,1,12000,12000,0,0,0,0,0,151,0,1,0,0
99,0,1,1,0,400000,0,125520,1,1,1,1,2,0,1,1,3,1,0,0,4,0,0,1,99,99,1,0,18,1,6,3,13,1,5,2,0,1,20,9,1,1,1,7,1,3000,3000,0,0,0,0,0,501,0,0,0,1
99,0,1,1,0,350000,0,30260,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,24,24,0,3,62,1,6,2,13,0,0,0,1,0,32,37,1,6,8,2,0,24260,0,0,0,0,0,0,312,1,6,1,1
99,0,1,1,1,999999,462,18888,1,1,1,1,0,0,0,0,0,0,1,2,7,5,2,1,15,0,0,12,25,1,1,2,13,0,5,0,0,1,20,9,1,5,4,7,1,9000,9000,0,0,0,0,0,102,0,0,0,0
99,0,1,1,1,999999,875,40000,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,6,3,0,3,35,1,6,2,13,0,5,0,0,1,20,52,1,3,3,7,1,40000,40000,0,0,0,0,0,318,0,2,0,1
99,0,1,1,1,999999,675,50000,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,3,1,6,3,13,0,8,0,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,338,2,0,2,1
99,0,1,1,0,275000,0,123515,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,53,1,4,1,13,0,1,0,0,1,41,68,0,5,4,7,1,123515,0,123515,0,0,0,0,501,0,6,0,1
99,0,1,1,1,999999,437,17000,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,0,2,0,1,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,170,2,0,2,1
99,0,1,1,0,350000,0,2064,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,59,1,6,1,13,0,5,0,2,1,20,52,0,0,8,6,1,2064,0,2064,0,0,0,0,32,1,6,1,1
99,0,1,1,1,999999,437,17500,2,1,1,1,2,0,1,1,0,1,0,0,9,0,0,1,99,99,5,0,6,0,6,3,13,1,2,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,70,1,0,2,1
99,0,1,1,0,47500,0,12400,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,66,0,6,5,6,0,5,0,1,0,0,0,2,6,8,3,0,12400,0,0,0,10000,0,0,209,1,5,0,1
99,0,1,1,0,225000,0,116200,1,1,1,2,2,0,1,1,0,1,0,0,7,0,0,1,99,99,3,0,7,0,6,3,13,1,2,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,1,0,2,1
99,0,1,1,0,275000,0,12500,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,39,0,2,2,12,0,0,0,1,0,0,0,2,6,8,3,0,0,0,0,0,0,0,0,151,0,0,0,1
99,0,1,1,0,225000,0,38000,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,11,5,0,12,36,0,6,2,5,0,6,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,257,1,0,0,1
99,0,1,1,1,999999,725,57200,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,2,0,3,1,6,3,13,0,8,0,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,335,2,0,2,1
99,0,1,1,0,400000,0,6000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,90,0,6,5,4,0,1,0,1,0,0,0,2,6,8,5,0,6000,0,0,0,6000,0,0,101,1,8,0,1
99,0,1,1,1,999999,1000,100000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,11,1,3,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,0,0,2,1
99,0,1,1,1,999999,1000,26000,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,51,1,6,3,13,0,0,0,0,1,41,68,1,5,6,7,1,31000,31000,0,0,0,0,0,481,1,0,0,1
99,0,1,1,0,137500,0,33106,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,1,1,0,12,25,0,6,2,3,0,0,0,0,1,24,44,1,1,0,7,1,8056,6200,0,0,0,0,0,332,0,0,0,1
99,0,1,1,0,400000,0,153603,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,2,2,0,12,32,0,6,2,3,0,0,0,2,1,35,68,1,1,8,4,1,83603,25000,0,0,0,0,0,501,0,0,0,1
99,0,1,1,1,999999,875,15000,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,5,34,1,6,3,13,0,2,0,1,0,0,0,2,6,8,0,0,8376,0,0,0,8376,0,0,130,1,0,0,1
99,0,1,1,1,999999,675,50400,1,0,1,0,0,0,0,0,0,0,0,0,4,2,0,1,37,21,0,7,64,0,6,5,10,0,6,0,1,0,21,18,1,6,8,2,0,0,0,0,0,0,0,0,394,0,0,0,1
99,0,1,1,1,999999,1000,9600,2,2,1,1,0,0,0,0,0,0,9,4,2,0,0,2,99,99,0,5,17,0,6,2,12,1,4,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,108,0,0,0,1
99,0,1,1,1,999999,512,2400,1,0,1,0,0,0,0,0,0,0,0,0,3,2,1,1,6,1,0,3,41,0,6,0,4,0,6,0,2,1,22,18,1,1,8,6,1,2400,2400,0,0,0,0,0,24,0,1,0,1
99,0,1,1,1,999999,575,10000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,20,1,1,3,13,1,5,2,0,1,31,65,1,3,0,7,1,10000,10000,0,0,0,0,0,155,1,1,0,1
99,0,1,1,1,999999,625,25000,2,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,0,15,1,6,3,13,1,7,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,0,0,0,293,0,0,2,1
99,0,1,1,0,12500,0,46913,1,1,2,1,2,7,1,1,0,1,0,0,5,0,0,1,99,99,1,0,19,0,2,3,12,1,0,2,1,0,22,45,1,1,8,4,1,3415,3415,0,0,0,0,0,300,0,0,0,1
99,0,1,1,1,999999,1000,141691,1,1,2,2,2,0,1,1,0,1,0,0,10,0,0,1,99,99,1,0,7,0,6,3,13,1,2,1,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,0,0,2,1
99,2,2,1,2,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,5,21,0,6,3,12,0,0,0,0,1,11,18,1,3,4,7,1,12000,12000,0,0,0,0,0,0,0,0,0,0
99,0,1,1,1,999999,362,51450,5,0,1,0,0,0,0,0,0,0,0,0,4,2,0,1,36,25,0,7,64,0,6,5,10,0,6,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,402,1,0,0,1
99,0,1,1,0,350000,0,67435,1,2,2,2,0,0,0,0,0,0,1,1,5,1,0,1,22,22,0,12,42,0,6,2,4,0,0,0,0,1,25,44,1,5,4,7,1,28000,28000,0,0,0,0,0,431,1,0,0,1
99,0,1,1,1,999999,512,32000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,34,1,6,1,13,0,0,0,0,1,41,72,1,5,4,7,1,32000,32000,0,0,0,0,0,496,0,1,0,1
99,0,1,1,0,350000,0,122200,1,0,1,1,4,0,1,0,0,0,0,0,4,2,0,1,30,15,0,3,54,1,6,4,13,0,0,0,0,1,22,18,0,5,4,7,1,64000,0,64000,0,0,0,0,501,1,8,1,0
99,0,1,1,0,137500,0,40250,2,1,1,1,0,0,0,0,0,0,1,1,6,2,1,1,6,4,0,12,25,0,6,2,3,0,6,0,0,1,22,18,1,1,8,6,1,6250,5500,0,0,0,0,750,231,0,0,0,1
99,0,1,1,1,999999,437,10440,2,0,1,0,3,0,3,0,0,0,0,0,6,0,0,1,99,99,2,6,9,1,6,3,13,0,8,0,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,61,0,0,2,1
99,0,1,1,1,999999,625,17180,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,0,6,0,6,3,13,1,8,1,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,104,0,0,2,1
99,0,1,1,1,999999,1000,215516,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,42,1,6,3,13,0,1,0,0,1,39,73,1,5,7,7,1,215516,195516,0,0,0,0,0,501,0,2,0,1
99,0,1,1,1,999999,575,27000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,0,0,21,1,6,3,13,0,6,0,0,1,17,11,1,1,1,7,1,6000,6000,0,0,0,0,0,211,1,0,0,1
99,0,1,1,0,400000,0,60000,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,60,0,6,2,4,0,1,0,0,1,25,31,1,3,4,7,1,20000,20000,0,0,0,0,0,501,1,0,0,1
99,0,1,1,0,187500,0,82258,1,1,0,1,0,0,0,3,0,1,0,0,5,0,0,1,99,99,2,10,23,0,1,3,4,0,5,0,1,0,11,11,1,6,8,2,0,0,0,0,0,0,0,0,501,1,0,0,1
99,0,1,1,0,225000,0,58000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,2,1,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,461,2,0,2,1
99,0,1,1,1,999999,675,60000,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,12,3,0,3,34,1,6,2,13,0,5,0,0,1,25,15,1,5,5,7,1,40000,40000,0,0,0,0,0,477,0,1,0,1
99,0,1,1,1,999999,725,49393,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,44,0,6,2,4,0,0,0,0,1,22,51,1,5,4,7,1,22498,22498,0,0,0,0,0,501,0,0,0,1
